,id,full_name,first_name,last_name,is_active
1165,1630561,David Duke Jr.,David,Duke Jr.,True
1166,76611,Walter Dukes,Walter,Dukes,False
1167,247,Joe Dumars,Joe,Dumars,False
1168,30,Richard Dumas,Richard,Dumas,False
1169,434,Tony Dumas,Tony,Dumas,False
1170,76615,Andy Duncan,Andy,Duncan,False
1171,1495,Tim Duncan,Tim,Duncan,False
1172,2399,Mike Dunleavy,Mike,Dunleavy,False
1173,76616,Mike Dunleavy,Mike,Dunleavy,False
1174,1627739,Kris Dunn,Kris,Dunn,True
1175,76617,Pat Dunn,Pat,Dunn,False
1176,76618,T.R. Dunn,T.R.,Dunn,False
1177,2648,Ronald Dupree,Ronald,Dupree,False
1178,201142,Kevin Durant,Kevin,Durant,True
1179,1631105,Jalen Duren,Jalen,Duren,True
1180,76619,John Duren,John,Duren,False
1181,1090,Pat Durham,Pat,Durham,False
1182,76621,Devin Durrant,Devin,Durrant,False
1183,76622,Ken Durrett,Ken,Durrett,False
1184,1628979,Trevon Duval,Trevon,Duval,False
1185,76624,Jack Dwan,Jack,Dwan,False
1186,76625,Craig Dykema,Craig,Dykema,False
1187,76626,Gene Dyker,Gene,Dyker,False
1188,202406,Jerome Dyson,Jerome,Dyson,False
1189,289,Ledell Eackles,Ledell,Eackles,False
1190,76628,Jim Eakins,Jim,Eakins,False
1191,768,Acie Earl,Acie,Earl,False
1192,76630,Ed Earle,Ed,Earle,False
1193,203921,Cleanthony Early,Cleanthony,Early,False
1194,1631106,Tari Eason,Tari,Eason,True
1195,76631,Mark Eaton,Mark,Eaton,False
1196,76632,Jerry Eaves,Jerry,Eaves,False
1197,202365,Devin Ebanks,Devin,Ebanks,False
1198,76633,Bill Ebben,Bill,Ebben,False
1199,76634,Al Eberhard,Al,Eberhard,False
1200,2569,Ndudi Ebi,Ndudi,Ebi,False
1201,1630693,Jaime Echenique,Jaime,Echenique,False
1202,204067,Jarell Eddie,Jarell,Eddie,False
1203,76635,Patrick Eddie,Patrick,Eddie,False
1204,76636,Thomas Eddleman,Thomas,Eddleman,False
1205,76637,Kent Edelin,Kent,Edelin,False
1206,76638,Keith Edmonson,Keith,Edmonson,False
1207,721,Tyus Edney,Tyus,Edney,False
1208,1630162,Anthony Edwards,Anthony,Edwards,True
1209,76646,Bill Edwards,Bill,Edwards,False
1210,898,Blue Edwards,Blue,Edwards,False
1211,1629035,Carsen Edwards,Carsen,Edwards,False
1212,2451,Corsley Edwards,Corsley,Edwards,False
1213,346,Doug Edwards,Doug,Edwards,False
1214,76641,Franklin Edwards,Franklin,Edwards,False
1215,229,James Edwards,James,Edwards,False
1216,76643,Jay Edwards,Jay,Edwards,False
1217,2823,John Edwards,John,Edwards,False
1218,1630556,Kessler Edwards,Kessler,Edwards,True
1219,236,Kevin Edwards,Kevin,Edwards,False
1220,1630306,Rob Edwards,Rob,Edwards,False
1221,202197,Shane Edwards,Shane,Edwards,False
1222,1629053,Vincent Edwards,Vincent,Edwards,False
1223,76647,Johnny Egan,Johnny,Egan,False
1224,76648,Lonnie Eggleston,Lonnie,Eggleston,False
1225,76649,Eddie Ehlers,Eddie,Ehlers,False
1226,378,Craig Ehlo,Craig,Ehlo,False
1227,76651,Dick Eichhorst,Dick,Eichhorst,False
1228,458,Howard Eisley,Howard,Eisley,False
1229,1918,Obinna Ekezie,Obinna,Ekezie,False
1230,2064,Khalid El-Amin,Khalid,El-Amin,False
1231,76653,Don Eliason,Don,Eliason,False
1232,53,Mario Elie,Mario,Elie,False
1233,1629604,CJ Elleby,CJ,Elleby,False
1234,76655,Ray Ellefson,Ray,Ellefson,False
1235,1627740,Henry Ellenson,Henry,Ellenson,False
1236,201961,Wayne Ellington,Wayne,Ellington,False
1237,76656,Bob Elliott,Bob,Elliott,False
1238,251,Sean Elliott,Sean,Elliott,False
1239,76658,Alexander Ellis,Alexander,Ellis,False
1240,76664,Bo Ellis,Bo,Ellis,False
1241,107,Dale Ellis,Dale,Ellis,False
1242,1677,Harold Ellis,Harold,Ellis,False
1243,76661,Joe Ellis,Joe,Ellis,False
1244,1631165,Keon Ellis,Keon,Ellis,True
1245,111,LaPhonso Ellis,LaPhonso,Ellis,False
1246,1034,LeRon Ellis,LeRon,Ellis,False
1247,76663,Leroy Ellis,Leroy,Ellis,False
1248,101145,Monta Ellis,Monta,Ellis,False
1249,442,Pervis Ellison,Pervis,Ellison,False
1250,600010,Len Elmore,Len,Elmore,False
1251,1922,Francisco Elson,Francisco,Elson,False
1252,76667,Darrell Elston,Darrell,Elston,False
1253,2408,Melvin Ely,Melvin,Ely,False
1254,203954,Joel Embiid,Joel,Embiid,True
1255,76668,Wayne Embry,Wayne,Embry,False
1256,2765,Andre Emmett,Andre,Emmett,False
1257,76669,Ned Endress,Ned,Endress,False
1258,76670,Chris Engler,Chris,Engler,False
1259,76671,Wayne Englestad,Wayne,Englestad,False
1260,76672,A.J. English,A.J.,English,False
1261,76673,Alex English,Alex,English,False
1262,76674,Claude English,Claude,English,False
1263,76676,Jojo English,Jojo,English,False
1264,203119,Kim English,Kim,English,False
1265,76675,Scott English,Scott,English,False
1266,76677,Gene Englund,Gene,Englund,False
1267,203898,Tyler Ennis,Tyler,Ennis,False
1268,203516,James Ennis III,James,Ennis III,False
1269,76678,Ray Epps,Ray,Epps,False
1270,201623,Semih Erden,Semih,Erden,False
1271,76679,Bo Erias,Bo,Erias,False
1272,76680,Keith Erickson,Keith,Erickson,False
1273,76681,Julius Erving,Julius,Erving,False
1274,1915,Evan Eschmeyer,Evan,Eschmeyer,False
1275,76682,Jack Eskridge,Jack,Eskridge,False
1276,76683,Vincenzo Esposito,Vincenzo,Esposito,False
1277,1629234,Drew Eubanks,Drew,Eubanks,True
1278,76687,Bob Evans,Bob,Evans,False
1279,967,Brian Evans,Brian,Evans,False
1280,76685,Earl Evans,Earl,Evans,False
1281,1628980,Jacob Evans,Jacob,Evans,False
1282,1628393,Jawun Evans,Jawun,Evans,False
1283,202379,Jeremy Evans,Jeremy,Evans,False
1284,2230,Maurice Evans,Maurice,Evans,False
1285,76686,Mike Evans,Mike,Evans,False
1286,2501,Reggie Evans,Reggie,Evans,False
1287,201936,Tyreke Evans,Tyreke,Evans,False
1288,1641787,Tosan Evbuomwan,Tosan,Evbuomwan,True
1289,101137,Daniel Ewing,Daniel,Ewing,False
1290,121,Patrick Ewing,Patrick,Ewing,False
1291,201607,Patrick Ewing,Patrick,Ewing,False
1292,203957,Dante Exum,Dante,Exum,True
1293,201963,Christian Eyenga,Christian,Eyenga,False
1294,203105,Festus Ezeli,Festus,Ezeli,False
1295,76689,Johnny Ezersky,Johnny,Ezersky,False
1296,76690,Joe Fabel,Joe,Fabel,False
1297,76691,John Fairchild,John,Fairchild,False
1298,1629605,Tacko Fall,Tacko,Fall,False
1299,76692,Phil Farbman,Phil,Farbman,False
1300,202702,Kenneth Faried,Kenneth,Faried,False
1301,76693,Dick Farley,Dick,Farley,False
1302,200770,Jordan Farmar,Jordan,Farmar,False
1303,2824,Desmon Farmer,Desmon,Farmer,False
1304,76695,Jim Farmer,Jim,Farmer,False
1305,76694,Mike Farmer,Mike,Farmer,False
1306,1108,Tony Farmer,Tony,Farmer,False
1307,76696,Bob Faught,Bob,Faught,False
1308,203543,Vitor Faverani,Vitor,Faverani,False
1309,202324,Derrick Favors,Derrick,Favors,False
1310,201174,Nick Fazekas,Nick,Fazekas,False
1311,76697,Dave Fedor,Dave,Fedor,False
1312,76698,Bob Feerick,Bob,Feerick,False
1313,76699,Butch Feher,Butch,Feher,False
1314,994,Jamie Feick,Jamie,Feick,False
1315,76701,Ron Feiereisel,Ron,Feiereisel,False
1316,76702,George Feigenbaum,George,Feigenbaum,False
1317,76703,Dave Feitl,Dave,Feitl,False
1318,1627770,Kay Felder,Kay,Felder,False
1319,1626245,Cristiano Felicio,Cristiano,Felicio,False
1320,203467,Carrick Felix,Carrick,Felix,False
1321,101230,Noel Felix,Noel,Felix,False
1322,76704,Ray Felix,Ray,Felix,False
1323,101109,Raymond Felton,Raymond,Felton,False
1324,76705,Jake Fendley,Jake,Fendley,False
1325,76706,Bill Fenley,Bill,Fenley,False
1326,2724,Desmond Ferguson,Desmond,Ferguson,False
1327,1628390,Terrance Ferguson,Terrance,Ferguson,False
1328,201164,Rudy Fernandez,Rudy,Fernandez,False
1329,1628981,Bruno Fernando,Bruno,Fernando,True
1330,76707,Eric Fernsten,Eric,Fernsten,False
1331,76708,Al Ferrari,Al,Ferrari,False
1332,76709,Rolando Ferreira,Rolando,Ferreira,False
1333,273,Duane Ferrell,Duane,Ferrell,False
1334,1627812,Yogi Ferrell,Yogi,Ferrell,False
1335,76711,Arnie Ferrin,Arnie,Ferrin,False
1336,76712,Bob Ferry,Bob,Ferry,False
1337,198,Danny Ferry,Danny,Ferry,False
1338,201178,Kyrylo Fesenko,Kyrylo,Fesenko,False
1339,76713,Kenny Fields,Kenny,Fields,False
1340,202361,Landry Fields,Landry,Fields,False
1341,76714,Ron Filipek,Ron,Filipek,False
1342,76715,Greg Fillmore,Greg,Fillmore,False
1343,76716,Hank Finkel,Hank,Finkel,False
1344,714,Michael Finley,Michael,Finley,False
1345,76717,Danny Finn,Danny,Finn,False
1346,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True
1347,900,Matt Fish,Matt,Fish,False
1348,965,Derek Fisher,Derek,Fisher,False
1349,2809,Gerald Fitch,Gerald,Fitch,False
1350,1630238,Malik Fitts,Malik,Fitts,False
1351,76720,Bob Fitzgerald,Bob,Fitzgerald,False
1352,76719,Dick Fitzgerald,Dick,Fitzgerald,False
1353,2033,Marcus Fizer,Marcus,Fizer,False
1354,76721,Jerry Fleishman,Jerry,Fleishman,False
1355,76722,Al Fleming,Al,Fleming,False
1356,76723,Ed Fleming,Ed,Fleming,False
1357,313,Vern Fleming,Vern,Fleming,False
1358,2784,Luis Flores,Luis,Flores,False
1359,76725,Bruce Flowers,Bruce,Flowers,False
1360,76726,Sleepy Floyd,Sleepy,Floyd,False
1361,201938,Jonny Flynn,Jonny,Flynn,False
1362,1630201,Malachi Flynn,Malachi,Flynn,True
1363,76727,Mike Flynn,Mike,Flynn,False
1364,76728,Larry Fogle,Larry,Fogle,False
1365,76729,Jack Foley,Jack,Foley,False
1366,1829,Ike Fontaine,Ike,Fontaine,False
1367,76731,Levi Fontaine,Levi,Fontaine,False
1368,1631323,Simone Fontecchio,Simone,Fontecchio,True
1369,202880,Jeff Foote,Jeff,Foote,False
1370,1627854,Bryn Forbes,Bryn,Forbes,False
1371,201814,Gary Forbes,Gary,Forbes,False
1372,1630758,Aleem Ford,Aleem,Ford,False
1373,76732,Alphonso Ford,Alphonso,Ford,False
1374,2228,Alton Ford,Alton,Ford,False
1375,76733,Chris Ford,Chris,Ford,False
1376,76734,Don Ford,Don,Ford,False
1377,76735,Jake Ford,Jake,Ford,False
1378,1630259,Jordan Ford,Jordan,Ford,True
1379,76736,Phil Ford,Phil,Ford,False
1380,101213,Sharrod Ford,Sharrod,Ford,False
1381,726,Sherell Ford,Sherell,Ford,False
1382,2551,T.J. Ford,T.J.,Ford,False
1383,76738,Donnie Forman,Donnie,Forman,False
1384,76739,Bayard Forrest,Bayard,Forrest,False
1385,1630235,Trent Forrest,Trent,Forrest,True
1386,2218,Joseph Forte,Joseph,Forte,False
1387,202622,Courtney Fortson,Courtney,Fortson,False
1388,1504,Danny Fortson,Danny,Fortson,False
1389,76740,Fred Foster,Fred,Foster,False
1390,323,Greg Foster,Greg,Foster,False
1391,1902,Jeff Foster,Jeff,Foster,False
1392,76742,Rod Foster,Rod,Foster,False
1393,1630701,Michael Foster Jr.,Michael,Foster Jr.,False
1394,2238,Antonis Fotsis,Antonis,Fotsis,False
1395,203095,Evan Fournier,Evan,Fournier,True
1396,76744,Larry Foust,Larry,Foust,False
1397,76745,Jerry Fowler,Jerry,Fowler,False
1398,1762,Tremaine Fowlkes,Tremaine,Fowlkes,False
1399,1628368,De'Aaron Fox,De'Aaron,Fox,True
1400,76746,Harold Fox,Harold,Fox,False
1401,76747,Jim Fox,Jim,Fox,False
1402,296,Rick Fox,Rick,Fox,False
1403,200751,Randy Foye,Randy,Foye,False
1404,1502,Adonal Foyle,Adonal,Foyle,False
1405,2499,Richie Frahm,Richie,Frahm,False
1406,1883,Steve Francis,Steve,Francis,False
1407,76748,Tellis Frank,Tellis,Frank,False
1408,76749,Nat Frankel,Nat,Frankel,False
1409,1641848,Armaan Franklin,Armaan,Franklin,True
1410,203479,Jamaal Franklin,Jamaal,Franklin,False
1411,1629606,Robert Franks,Robert,Franks,False
1412,204025,Tim Frazier,Tim,Frazier,False
1413,76750,Walt Frazier,Walt,Frazier,False
1414,76751,Will Frazier,Will,Frazier,False
1415,1626187,Michael Frazier II,Michael,Frazier II,False
1416,1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,False
1417,76752,Anthony Frederick,Anthony,Frederick,False
1418,202690,Jimmer Fredette,Jimmer,Fredette,False
1419,76753,World Free,World,Free,False
1420,202683,Enes Freedom,Enes,Freedom,False
1421,200777,Joel Freeland,Joel,Freeland,False
1422,76754,Donnie Freeman,Donnie,Freeman,False
1423,76755,Gary Freeman,Gary,Freeman,False
1424,76756,Rod Freeman,Rod,Freeman,False
1425,1631241,Javon Freeman-Liberty,Javon,Freeman-Liberty,True
1426,2782,Matt Freije,Matt,Freije,False
1427,76757,Frido Frey,Frido,Frey,False
1428,76758,Larry Friend,Larry,Friend,False
1429,76759,Pat Frink,Pat,Frink,False
1430,76760,Jim Fritsche,Jim,Fritsche,False
1431,101112,Channing Frye,Channing,Frye,False
1432,76761,Bernie Fryer,Bernie,Fryer,False
1433,76762,Frank Fucarino,Frank,Fucarino,False
1434,1641788,Alex Fudge,Alex,Fudge,True
1435,76763,Herm Fuetsch,Herm,Fuetsch,False
1436,76764,Joe Fulks,Joe,Fulks,False
1437,2673,Hiram Fuller,Hiram,Fuller,False
1438,957,Todd Fuller,Todd,Fuller,False
1439,76765,Tony Fuller,Tony,Fuller,False
1440,1628365,Markelle Fultz,Markelle,Fultz,True
1441,1444,Lawrence Funderburke,Lawrence,Funderburke,False
1442,1641847,Andrew Funk,Andrew,Funk,True
1443,76767,Terry Furlow,Terry,Furlow,False
1444,76768,Billy Gabor,Billy,Gabor,False
1445,1629117,Wenyen Gabriel,Wenyen,Gabriel,True
1446,2429,Dan Gadzuric,Dan,Gadzuric,False
1447,202070,Tony Gaffney,Tony,Gaffney,False
1448,1629655,Daniel Gafford,Daniel,Gafford,True
1449,101184,Deng Gai,Deng,Gai,False
1450,76769,Elmer R. Gainer,Elmer R.,Gainer,False
1451,76770,Corey Gaines,Corey,Gaines,False
1452,2558,Reece Gaines,Reece,Gaines,False
1453,202178,Sundiata Gaines,Sundiata,Gaines,False
1454,76771,Mike Gale,Mike,Gale,False
1455,76772,Chad Gallagher,Chad,Gallagher,False
1456,76773,Harry Gallatin,Harry,Gallatin,False
1457,201568,Danilo Gallinari,Danilo,Gallinari,True
1458,204038,Langston Galloway,Langston,Galloway,False
1459,76774,Dave Gambee,Dave,Gambee,False
1460,333,Kevin Gamble,Kevin,Gamble,False
1461,76776,Bob Gantt,Bob,Gantt,False
1462,200816,Jorge Garbajosa,Jorge,Garbajosa,False
1463,2092,Ruben Garces,Ruben,Garces,False
1464,2682,Alex Garcia,Alex,Garcia,False
1465,101128,Francisco Garcia,Francisco,Garcia,False
1466,76778,Earl Gardner,Earl,Gardner,False
1467,201242,Thomas Gardner,Thomas,Gardner,False
1468,76779,Vern Gardner,Vern,Gardner,False
1469,76780,Jack Garfinkel,Jack,Garfinkel,False
1470,1627868,Patricio Garino,Patricio,Garino,False
1471,1629636,Darius Garland,Darius,Garland,True
1472,76781,Gary Garland,Gary,Garland,False
1473,76782,Winston Garland,Winston,Garland,False
1474,76783,Dick Garmaker,Dick,Garmaker,False
1475,1612,Chris Garner,Chris,Garner,False
1476,76785,Bill Garnett,Bill,Garnett,False
1477,708,Kevin Garnett,Kevin,Garnett,False
1478,1831,Marlon Garnett,Marlon,Garnett,False
1479,1628656,Billy Garrett,Billy,Garrett,False
1480,76786,Calvin Garrett,Calvin,Garrett,False
1481,1051,Dean Garrett,Dean,Garrett,False
1482,203197,Diante Garrett,Diante,Garrett,False
1483,76788,Eldo Garrett,Eldo,Garrett,False
1484,1630585,Marcus Garrett,Marcus,Garrett,False
1485,76789,Rowland Garrett,Rowland,Garrett,False
1486,76790,Tom Garrick,Tom,Garrick,False
1487,76791,John Garris,John,Garris,False
1488,1619,Kiwane Garris,Kiwane,Garris,False
1489,1727,Pat Garrity,Pat,Garrity,False
1490,1630586,Usman Garuba,Usman,Garuba,True
1491,76793,Jim Garvin,Jim,Garvin,False
1492,1630568,Luka Garza,Luka,Garza,True
1493,201188,Marc Gasol,Marc,Gasol,False
1494,2200,Pau Gasol,Pau,Gasol,False
1495,76794,Frank Gates,Frank,Gates,False
1496,1629232,Kaiser Gates,Kaiser,Gates,True
1497,423,Chris Gatling,Chris,Gatling,False
1498,930,Kenny Gattison,Kenny,Gattison,False
1499,200752,Rudy Gay,Rudy,Gay,True
1500,76797,Ed Gayda,Ed,Gayda,False
1501,1845,Andrew Gaze,Andrew,Gaze,False
1502,1627771,Michael Gbinije,Michael,Gbinije,False
1503,1002,Reggie Geary,Reggie,Geary,False
1504,202087,Alonzo Gee,Alonzo,Gee,False
1505,761,Matt Geiger,Matt,Geiger,False
1506,101153,Mickael Gelabale,Mickael,Gelabale,False
1507,1904,Devean George,Devean,George,False
1508,76800,Jack George,Jack,George,False
1509,1641718,Keyonte George,Keyonte,George,True
1510,202331,Paul George,Paul,George,True
1511,76801,Tate George,Tate,George,False
1512,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False
1513,76802,Gus Gerard,Gus,Gerard,False
1514,76803,Derrick Gervin,Derrick,Gervin,False
1515,76804,George Gervin,George,Gervin,False
1516,76805,Gorham Getchell,Gorham,Getchell,False
1517,76806,John Gianelli,John,Gianelli,False
1518,76807,Dick Gibbs,Dick,Gibbs,False
1519,200789,Daniel Gibson,Daniel,Gibson,False
1520,76808,Dee Gibson,Dee,Gibson,False
1521,1626780,Jonathan Gibson,Jonathan,Gibson,False
1522,76809,Mel Gibson,Mel,Gibson,False
1523,76810,Mike Gibson,Mike,Gibson,False
1524,201959,Taj Gibson,Taj,Gibson,True
1525,76811,Ward Gibson,Ward,Gibson,False
1526,201592,J.R. Giddens,J.R.,Giddens,False
1527,1630581,Josh Giddey,Josh,Giddey,True
1528,201821,Trey Gilder,Trey,Gilder,False
1529,1628385,Harry Giles III,Harry,Giles III,True
1530,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
1531,1630264,Anthony Gill,Anthony,Gill,True
1532,2109,Eddie Gill,Eddie,Gill,False
1533,383,Kendall Gill,Kendall,Gill,False
1534,76812,Ben Gillery,Ben,Gillery,False
1535,1631221,Collin Gillespie,Collin,Gillespie,True
1536,1630273,Freddie Gillespie,Freddie,Gillespie,False
1537,76813,Gene Gillette,Gene,Gillette,False
1538,288,Armen Gilliam,Armen,Gilliam,False
1539,76815,Herm Gilliam,Herm,Gilliam,False
1540,600014,Artis Gilmore,Artis,Gilmore,False
1541,76817,Walt Gilmore,Walt,Gilmore,False
1542,76818,Chuck Gilmur,Chuck,Gilmur,False
1543,1631367,Jacob Gilyard,Jacob,Gilyard,True
1544,1938,Manu Ginobili,Manu,Ginobili,False
1545,1921,Gordan Giricek,Gordan,Giricek,False
1546,76819,Jack Givens,Jack,Givens,False
1547,202148,Mickell Gladness,Mickell,Gladness,False
1548,76820,George Glamack,George,Glamack,False
1549,76821,Gerald Glass,Gerald,Glass,False
1550,76822,Mike Glenn,Mike,Glenn,False
1551,76823,Norman Glick,Norman,Glick,False
1552,76824,Georgi Glouchkov,Georgi,Glouchkov,False
1553,76825,Clarence Glover,Clarence,Glover,False
1554,1901,Dion Glover,Dion,Glover,False
1555,2601,Andreas Glyniadakis,Andreas,Glyniadakis,False
1556,76826,Mike Gminski,Mike,Gminski,False
1557,203497,Rudy Gobert,Rudy,Gobert,True
1558,76827,Dan Godfread,Dan,Godfread,False
1559,76828,Tom Gola,Tom,Gola,False
1560,76829,Ben Goldfaden,Ben,Goldfaden,False
1561,924,Anthony Goldwire,Anthony,Goldwire,False
1562,101155,Ryan Gomes,Ryan,Gomes,False
1563,76830,Glen Gondrezick,Glen,Gondrezick,False
1564,76831,Grant Gondrezick,Grant,Gondrezick,False
1565,2400,Drew Gooden,Drew,Gooden,False
1566,76832,Gail Goodrich,Gail,Goodrich,False
1567,1864,Steve Goodrich,Steve,Goodrich,False
1568,203462,Archie Goodwin,Archie,Goodwin,False
1569,1629164,Brandon Goodwin,Brandon,Goodwin,False
1570,1630692,Jordan Goodwin,Jordan,Goodwin,True
1571,76833,Wilfred Goodwin,Wilfred,Goodwin,False
1572,203932,Aaron Gordon,Aaron,Gordon,True
1573,2732,Ben Gordon,Ben,Gordon,False
1574,204079,Drew Gordon,Drew,Gordon,False
1575,201569,Eric Gordon,Eric,Gordon,True
1576,76834,Lancaster Gordon,Lancaster,Gordon,False
1577,76835,Paul Gordon,Paul,Gordon,False
1578,101162,Marcin Gortat,Marcin,Gortat,False
1579,1641789,Jazian Gortman,Jazian,Gortman,True
1580,76836,Leo Gottlieb,Leo,Gottlieb,False
1581,202726,Andrew Goudelock,Andrew,Goudelock,False
1582,76837,Bato Govedarica,Bato,Govedarica,False
1583,76838,Joe Graboski,Joe,Graboski,False
1584,76839,Ricky Grace,Ricky,Grace,False
1585,1628984,Devonte' Graham,Devonte',Graham,True
1586,37,Greg Graham,Greg,Graham,False
1587,101121,Joey Graham,Joey,Graham,False
1588,76843,Mal Graham,Mal,Graham,False
1589,76841,Orlando Graham,Orlando,Graham,False
1590,76842,Paul Graham,Paul,Graham,False
1591,101211,Stephen Graham,Stephen,Graham,False
1592,1626203,Treveon Graham,Treveon,Graham,False
1593,76844,Jim Grandholm,Jim,Grandholm,False
1594,97,Ronnie Grandison,Ronnie,Grandison,False
1595,101122,Danny Granger,Danny,Granger,False
1596,76847,Stewart Granger,Stewart,Granger,False
1597,258,Brian Grant,Brian,Grant,False
1598,76850,Bud Grant,Bud,Grant,False
1599,202,Gary Grant,Gary,Grant,False
1600,285,Greg Grant,Greg,Grant,False
1601,265,Harvey Grant,Harvey,Grant,False
1602,270,Horace Grant,Horace,Grant,False
1603,203924,Jerami Grant,Jerami,Grant,True
1604,1626170,Jerian Grant,Jerian,Grant,False
1605,76852,Josh Grant,Josh,Grant,False
1606,1514,Paul Grant,Paul,Grant,False
1607,76853,Travis Grant,Travis,Grant,False
1608,1629055,Donte Grantham,Donte,Grantham,False
1609,76854,Don Grate,Don,Grate,False
1610,76855,Butch Graves,Butch,Graves,False
1611,1629755,Hassani Gravett,Hassani,Gravett,False
1612,201189,Aaron Gray,Aaron,Gray,False
1613,1070,Devin Gray,Devin,Gray,False
1614,1516,Ed Gray,Ed,Gray,False
1615,1026,Evric Gray,Evric,Gray,False
1616,76859,Gary Gray,Gary,Gray,False
1617,1627982,Josh Gray,Josh,Gray,False
1618,76860,Leonard Gray,Leonard,Gray,False
1619,1630564,RaiQuan Gray,RaiQuan,Gray,False
1620,76861,Stuart Gray,Stuart,Gray,False
1621,76862,Sylvester Gray,Sylvester,Gray,False
1622,76863,Wyndol Gray,Wyndol,Gray,False
1623,81,Jeff Grayer,Jeff,Grayer,False
1624,76865,Bob Greacen,Bob,Greacen,False
1625,920,A.C. Green,A.C.,Green,False
1626,1631260,AJ Green,AJ,Green,True
1627,201980,Danny Green,Danny,Green,True
1628,101209,Devin Green,Devin,Green,False
1629,203110,Draymond Green,Draymond,Green,True
1630,203475,Erick Green,Erick,Green,False
1631,101123,Gerald Green,Gerald,Green,False
1632,203210,JaMychal Green,JaMychal,Green,False
1633,1630224,Jalen Green,Jalen,Green,True
1634,1629750,Javonte Green,Javonte,Green,False
1635,201145,Jeff Green,Jeff,Green,True
1636,76867,Johnny Green,Johnny,Green,False
1637,1630182,Josh Green,Josh,Green,True
1638,76868,Ken Green,Ken,Green,False
1639,76869,Kenny Green,Kenny,Green,False
1640,600011,Lamar Green,Lamar,Green,False
1641,1036,Litterial Green,Litterial,Green,False
1642,76872,Luther Green,Luther,Green,False
1643,76873,Mike Green,Mike,Green,False
1644,76874,Rickey Green,Rickey,Green,False
1645,76875,Sean Green,Sean,Green,False
1646,76877,Si Green,Si,Green,False
1647,76876,Sidney Green,Sidney,Green,False
1648,76878,Steve Green,Steve,Green,False
1649,201192,Taurean Green,Taurean,Green,False
1650,76879,Tommy Green,Tommy,Green,False
1651,2584,Willie Green,Willie,Green,False
1652,201590,Donte Greene,Donte,Greene,False
1653,101158,Orien Greene,Orien,Greene,False
1654,76880,Jerry Greenspan,Jerry,Greenspan,False
1655,76881,David Greenwood,David,Greenwood,False
1656,76882,Hal Greer,Hal,Greer,False
1657,2696,Lynn Greer,Lynn,Greer,False
1658,76883,Gary Gregor,Gary,Gregor,False
1659,76884,Claude Gregory,Claude,Gregory,False
1660,76885,John Greig,John,Greig,False
1661,76886,Norm Grekin,Norm,Grekin,False
1662,76887,Kevin Grevey,Kevin,Grevey,False
1663,1631100,AJ Griffin,AJ,Griffin,True
1664,1559,Adrian Griffin,Adrian,Griffin,False
1665,201933,Blake Griffin,Blake,Griffin,False
1666,2204,Eddie Griffin,Eddie,Griffin,False
1667,76888,Greg Griffin,Greg,Griffin,False
1668,76889,Paul Griffin,Paul,Griffin,False
1669,201981,Taylor Griffin,Taylor,Griffin,False
1670,76890,Darrell Griffith,Darrell,Griffith,False
1671,76891,Chuck Grigsby,Chuck,Grigsby,False
1672,1629656,Quentin Grimes,Quentin,Grimes,True
1673,1575,Derek Grimm,Derek,Grimm,False
1674,76893,George Grimshaw,George,Grimshaw,False
1675,76894,Dick Groat,Dick,Groat,False
1676,76895,Bob Gross,Bob,Gross,False
1677,76896,Jerry Grote,Jerry,Grote,False
1678,76897,Alex Groza,Alex,Groza,False
1679,101219,Anthony Grundy,Anthony,Grundy,False
1680,76899,Ernie Grunfeld,Ernie,Grunfeld,False
1681,76900,Gene Guarilia,Gene,Guarilia,False
1682,76901,Petur Gudmundsson,Petur,Gudmundsson,False
1683,1629741,Marko Guduric,Marko,Guduric,False
1684,76902,Richie Guerin,Richie,Guerin,False
1685,1631338,Mouhamadou Gueye,Mouhamadou,Gueye,True
1686,1631243,Mouhamed Gueye,Mouhamed,Gueye,True
1687,339,Tom Gugliotta,Tom,Gugliotta,False
1688,76903,Andres Guibert,Andres,Guibert,False
1689,76904,Jay Guidinger,Jay,Guidinger,False
1690,76905,Coulby Gunther,Coulby,Gunther,False
1691,76906,Dave Gunther,Dave,Gunther,False
1692,76907,Al Guokas,Al,Guokas,False
1693,76908,Matt Guokas,Matt,Guokas,False
1694,76909,Matt Guokas,Matt,Guokas,False
1695,203268,Jorge Gutierrez,Jorge,Gutierrez,False
1696,1629657,Kyle Guy,Kyle,Guy,False
1697,2062,A.J. Guyton,A.J.,Guyton,False
1698,2775,Ha Seung-jin,,Ha Seung-jin,False
1699,1629060,Rui Hachimura,Rui,Hachimura,True
1700,76910,Rudy Hackett,Rudy,Hackett,False
1701,201632,Hamed Haddadi,Hamed,Haddadi,False
1702,76911,Scott Haffner,Scott,Haffner,False
1703,76912,Cliff Hagan,Cliff,Hagan,False
1704,76913,Glenn Hagan,Glenn,Hagan,False
1705,1630204,Ashton Hagans,Ashton,Hagans,False
1706,76914,Bob Hahn,Bob,Hahn,False
1707,76915,Al Hairston,Al,Hairston,False
1708,76916,Happy Hairston,Happy,Hairston,False
1709,76917,Lindsay Hairston,Lindsay,Hairston,False
1710,201612,Malik Hairston,Malik,Hairston,False
